id_batiment,nb_maisons,infra_id,infra_type,longueur
E000029,1,P000181,Intacte,6.18934271279126
E000029,1,P000334,Intacte,9.01673275932094
E000029,1,P000394,Intacte,37.5183055134459
E000029,1,P000395,Intacte,61.6365018431784
E000029,1,P007111,Intacte,12.3144613356693
E000029,1,P007328,Intacte,13.580887613469
E000029,1,P007982,Intacte,49.956115228201
E000030,1,P000181,Intacte,6.18934271279126
E000030,1,P000334,Intacte,9.01673275932094
E000030,1,P000394,Intacte,37.5183055134459
E000030,1,P000395,Intacte,61.6365018431784
E000030,1,P007111,Intacte,12.3144613356693
E000030,1,P007244,Intacte,13.8202543784816
E000030,1,P007982,Intacte,49.956115228201
E000031,1,P000181,Intacte,6.18934271279126
E000031,1,P000334,Intacte,9.01673275932094
E000031,1,P000394,Intacte,37.5183055134459
E000031,1,P000395,Intacte,61.6365018431784
E000031,1,P007111,Intacte,12.3144613356693
E000031,1,P007133,Intacte,15.2467571493073
E000031,1,P007982,Intacte,49.956115228201
E000032,1,P000181,Intacte,6.18934271279126
E000032,1,P000334,Intacte,9.01673275932094
E000032,1,P000394,Intacte,37.5183055134459
E000032,1,P000395,Intacte,61.6365018431784
E000032,1,P007111,Intacte,12.3144613356693
E000032,1,P007152,Intacte,17.3707128102982
E000032,1,P007982,Intacte,49.956115228201
E000033,1,P000181,Intacte,6.18934271279126
E000033,1,P000334,Intacte,9.01673275932094
E000033,1,P000394,Intacte,37.5183055134459
E000033,1,P000395,Intacte,61.6365018431784
E000033,1,P007111,Intacte,12.3144613356693
E000033,1,P007227,Intacte,19.3633643271163
E000033,1,P007982,Intacte,49.956115228201
E000034,1,P000052,Intacte,12.8565075983714
E000034,1,P000181,Intacte,6.18934271279126
E000034,1,P000394,Intacte,37.5183055134459
E000034,1,P000395,Intacte,61.6365018431784
E000034,1,P007111,Intacte,12.3144613356693
E000034,1,P007177,Intacte,2.34927288108204
E000034,1,P007982,Intacte,49.956115228201
E000035,1,P000052,Intacte,12.8565075983714
E000035,1,P000181,Intacte,6.18934271279126
E000035,1,P000394,Intacte,37.5183055134459
E000035,1,P000395,Intacte,61.6365018431784
E000035,1,P007111,Intacte,12.3144613356693
E000035,1,P007354,Intacte,10.1307302770864
E000035,1,P007982,Intacte,49.956115228201
E000036,1,P000020,Intacte,51.3121054948589
E000036,1,P000148,Intacte,34.0746754515243
E000036,1,P000160,Intacte,44.6252544771484
E000036,1,P000348,Intacte,9.12960147203556
E000036,1,P007111,Intacte,12.3144613356693
E000036,1,P007402,Intacte,8.64060281351536
E000036,1,P007983,Intacte,40.3209288665353
E000037,1,P000020,Intacte,51.3121054948589
E000037,1,P000148,Intacte,34.0746754515243
E000037,1,P000160,Intacte,44.6252544771484
E000037,1,P000348,Intacte,9.12960147203556
E000037,1,P007111,Intacte,12.3144613356693
E000037,1,P007395,Intacte,11.1110240485116
E000037,1,P007983,Intacte,40.3209288665353
E000038,1,P000020,Intacte,51.3121054948589
E000038,1,P000148,Intacte,34.0746754515243
E000038,1,P000160,Intacte,44.6252544771484
E000038,1,P000348,Intacte,9.12960147203556
E000038,1,P007111,Intacte,12.3144613356693
E000038,1,P007347,Intacte,17.3680174427927
E000038,1,P007983,Intacte,40.3209288665353
E000039,1,P000015,Intacte,7.95699200194991
E000039,1,P000020,Intacte,51.3121054948589
E000039,1,P000160,Intacte,44.6252544771484
E000039,1,P000348,Intacte,9.12960147203556
E000039,1,P007111,Intacte,12.3144613356693
E000039,1,P007193,Intacte,8.20660981592346
E000039,1,P007983,Intacte,40.3209288665353
E000040,1,P000160,Intacte,44.6252544771484
E000040,1,P000187,Intacte,15.0067646658694
E000040,1,P000308,Intacte,39.1407985664577
E000040,1,P007111,Intacte,12.3144613356693
E000040,1,P007239,Intacte,6.99283985604053
E000040,1,P007983,Intacte,40.3209288665353
E000041,1,P000160,Intacte,44.6252544771484
E000041,1,P000187,Intacte,15.0067646658694
E000041,1,P000308,Intacte,39.1407985664577
E000041,1,P007111,Intacte,12.3144613356693
E000041,1,P007226,Intacte,14.9386818000782
E000041,1,P007983,Intacte,40.3209288665353
E000042,1,P000160,Intacte,44.6252544771484
E000042,1,P000308,Intacte,39.1407985664577
E000042,1,P000347,Intacte,47.6908735474847
E000042,1,P007111,Intacte,12.3144613356693
E000042,1,P007259,Intacte,7.22642714229678
E000042,1,P007983,Intacte,40.3209288665353
E000043,1,P000160,Intacte,44.6252544771484
E000043,1,P000308,Intacte,39.1407985664577
E000043,1,P000347,Intacte,47.6908735474847
E000043,1,P007111,Intacte,12.3144613356693
E000043,1,P007135,Intacte,8.29321324734341
E000043,1,P007983,Intacte,40.3209288665353
E000044,1,P000160,Intacte,44.6252544771484
E000044,1,P000308,Intacte,39.1407985664577
E000044,1,P000347,Intacte,47.6908735474847
E000044,1,P007111,Intacte,12.3144613356693
E000044,1,P007378,Intacte,11.5278268624067
E000044,1,P007983,Intacte,40.3209288665353
E000045,1,P000181,Intacte,6.18934271279126
E000045,1,P000256,Intacte,29.4336698447574
E000045,1,P000334,Intacte,9.01673275932094
E000045,1,P000394,Intacte,37.5183055134459
E000045,1,P000395,Intacte,61.6365018431784
E000045,1,P007111,Intacte,12.3144613356693
E000045,1,P007287,Intacte,6.26783452067774
E000045,1,P007982,Intacte,49.956115228201
E000046,1,P000181,Intacte,6.18934271279126
E000046,1,P000256,Intacte,29.4336698447574
E000046,1,P000334,Intacte,9.01673275932094
E000046,1,P000394,Intacte,37.5183055134459
E000046,1,P000395,Intacte,61.6365018431784
E000046,1,P007111,Intacte,12.3144613356693
E000046,1,P007387,Intacte,13.1723164317785
E000046,1,P007982,Intacte,49.956115228201
E000047,1,P000181,Intacte,6.18934271279126
E000047,1,P000256,Intacte,29.4336698447574
E000047,1,P000334,Intacte,9.01673275932094
E000047,1,P000394,Intacte,37.5183055134459
E000047,1,P000395,Intacte,61.6365018431784
E000047,1,P007111,Intacte,12.3144613356693
E000047,1,P007376,Intacte,14.2129999843549
E000047,1,P007982,Intacte,49.956115228201
E000048,1,P000181,Intacte,6.18934271279126
E000048,1,P000256,Intacte,29.4336698447574
E000048,1,P000334,Intacte,9.01673275932094
E000048,1,P000394,Intacte,37.5183055134459
E000048,1,P000395,Intacte,61.6365018431784
E000048,1,P007111,Intacte,12.3144613356693
E000048,1,P007305,Intacte,16.0944335793595
E000048,1,P007982,Intacte,49.956115228201
E000049,1,P000126,Intacte,6.38951344091244
E000049,1,P000181,Intacte,6.18934271279126
E000049,1,P000381,Intacte,55.0605613618661
E000049,1,P000394,Intacte,37.5183055134459
E000049,1,P000395,Intacte,61.6365018431784
E000049,1,P007111,Intacte,12.3144613356693
E000049,1,P007200,Intacte,12.0960743440014
E000049,1,P007982,Intacte,49.956115228201
E000050,1,P000126,Intacte,6.38951344091244
E000050,1,P000181,Intacte,6.18934271279126
E000050,1,P000381,Intacte,55.0605613618661
E000050,1,P000394,Intacte,37.5183055134459
E000050,1,P000395,Intacte,61.6365018431784
E000050,1,P007111,Intacte,12.3144613356693
E000050,1,P007300,Intacte,12.0511353865963
E000050,1,P007982,Intacte,49.956115228201
E000051,1,P000126,Intacte,6.38951344091244
E000051,1,P000181,Intacte,6.18934271279126
E000051,1,P000381,Intacte,55.0605613618661
E000051,1,P000394,Intacte,37.5183055134459
E000051,1,P000395,Intacte,61.6365018431784
E000051,1,P007111,Intacte,12.3144613356693
E000051,1,P007184,Intacte,12.3860220025035
E000051,1,P007982,Intacte,49.956115228201
E000052,1,P000126,Intacte,6.38951344091244
E000052,1,P000181,Intacte,6.18934271279126
E000052,1,P000381,Intacte,55.0605613618661
E000052,1,P000394,Intacte,37.5183055134459
E000052,1,P000395,Intacte,61.6365018431784
E000052,1,P007111,Intacte,12.3144613356693
E000052,1,P007143,Intacte,13.3873903233501
E000052,1,P007982,Intacte,49.956115228201
E000053,1,P000123,Intacte,33.3289650716569
E000053,1,P000181,Intacte,6.18934271279126
E000053,1,P000334,Intacte,9.01673275932094
E000053,1,P000394,Intacte,37.5183055134459
E000053,1,P000395,Intacte,61.6365018431784
E000053,1,P007111,Intacte,12.3144613356693
E000053,1,P007120,Intacte,12.3491199261896
E000053,1,P007982,Intacte,49.956115228201
E000054,1,P000123,Intacte,33.3289650716569
E000054,1,P000181,Intacte,6.18934271279126
E000054,1,P000334,Intacte,9.01673275932094
E000054,1,P000394,Intacte,37.5183055134459
E000054,1,P000395,Intacte,61.6365018431784
E000054,1,P007111,Intacte,12.3144613356693
E000054,1,P007168,Intacte,12.3346123836477
E000054,1,P007982,Intacte,49.956115228201
E000055,1,P000123,Intacte,33.3289650716569
E000055,1,P000181,Intacte,6.18934271279126
E000055,1,P000334,Intacte,9.01673275932094
E000055,1,P000394,Intacte,37.5183055134459
E000055,1,P000395,Intacte,61.6365018431784
E000055,1,P007111,Intacte,12.3144613356693
E000055,1,P007199,Intacte,13.3989548451235
E000055,1,P007982,Intacte,49.956115228201
E000056,1,P000020,Intacte,51.3121054948589
E000056,1,P000148,Intacte,34.0746754515243
E000056,1,P000160,Intacte,44.6252544771484
E000056,1,P000301,Intacte,20.079343050329
E000056,1,P000348,Intacte,9.12960147203556
E000056,1,P007111,Intacte,12.3144613356693
E000056,1,P007408,Intacte,12.0746138744784
E000056,1,P007983,Intacte,40.3209288665353
E000057,1,P000020,Intacte,51.3121054948589
E000057,1,P000148,Intacte,34.0746754515243
E000057,1,P000160,Intacte,44.6252544771484
E000057,1,P000301,Intacte,20.079343050329
E000057,1,P000348,Intacte,9.12960147203556
E000057,1,P007111,Intacte,12.3144613356693
E000057,1,P007319,Intacte,12.5661599823588
E000057,1,P007983,Intacte,40.3209288665353
E000058,1,P000020,Intacte,51.3121054948589
E000058,1,P000148,Intacte,34.0746754515243
E000058,1,P000160,Intacte,44.6252544771484
E000058,1,P000348,Intacte,9.12960147203556
E000058,1,P007111,Intacte,12.3144613356693
E000058,1,P007315,Intacte,8.40457872181763
E000058,1,P007983,Intacte,40.3209288665353
E000058,1,P007986,Intacte,35.1097532902904
E000059,1,P000020,Intacte,51.3121054948589
E000059,1,P000148,Intacte,34.0746754515243
E000059,1,P000160,Intacte,44.6252544771484
E000059,1,P000348,Intacte,9.12960147203556
E000059,1,P007111,Intacte,12.3144613356693
E000059,1,P007166,Intacte,10.3449075204212
E000059,1,P007983,Intacte,40.3209288665353
E000059,1,P007986,Intacte,35.1097532902904
E000060,1,P000015,Intacte,7.95699200194991
E000060,1,P000020,Intacte,51.3121054948589
E000060,1,P000160,Intacte,44.6252544771484
E000060,1,P000348,Intacte,9.12960147203556
E000060,1,P000374,Intacte,18.1060907381786
E000060,1,P007111,Intacte,12.3144613356693
E000060,1,P007116,Intacte,5.77897002356351
E000060,1,P007983,Intacte,40.3209288665353
E000061,1,P000015,Intacte,7.95699200194991
E000061,1,P000020,Intacte,51.3121054948589
E000061,1,P000075,Intacte,38.3380360489679
E000061,1,P000160,Intacte,44.6252544771484
E000061,1,P000348,Intacte,9.12960147203556
E000061,1,P007111,Intacte,12.3144613356693
E000061,1,P007295,Intacte,5.70609540183928
E000061,1,P007983,Intacte,40.3209288665353
E000062,1,P000015,Intacte,7.95699200194991
E000062,1,P000020,Intacte,51.3121054948589
E000062,1,P000075,Intacte,38.3380360489679
E000062,1,P000160,Intacte,44.6252544771484
E000062,1,P000348,Intacte,9.12960147203556
E000062,1,P007111,Intacte,12.3144613356693
E000062,1,P007352,Intacte,15.9938338872644
E000062,1,P007983,Intacte,40.3209288665353
E000063,1,P000020,Intacte,51.3121054948589
E000063,1,P000160,Intacte,44.6252544771484
E000063,1,P000192,Intacte,8.66237124097022
E000063,1,P000236,Intacte,22.8129720545209
E000063,1,P000348,Intacte,9.12960147203556
E000063,1,P007111,Intacte,12.3144613356693
E000063,1,P007121,Intacte,11.7297082279311
E000063,1,P007983,Intacte,40.3209288665353
E000064,1,P000020,Intacte,51.3121054948589
E000064,1,P000160,Intacte,44.6252544771484
E000064,1,P000192,Intacte,8.66237124097022
E000064,1,P000236,Intacte,22.8129720545209
E000064,1,P000348,Intacte,9.12960147203556
E000064,1,P007111,Intacte,12.3144613356693
E000064,1,P007369,Intacte,12.7557683738026
E000064,1,P007983,Intacte,40.3209288665353
E000065,1,P000020,Intacte,51.3121054948589
E000065,1,P000160,Intacte,44.6252544771484
E000065,1,P000236,Intacte,22.8129720545209
E000065,1,P000344,Intacte,14.4852003829022
E000065,1,P000348,Intacte,9.12960147203556
E000065,1,P007111,Intacte,12.3144613356693
E000065,1,P007343,Intacte,12.5966026797671
E000065,1,P007983,Intacte,40.3209288665353
E000066,1,P000020,Intacte,51.3121054948589
E000066,1,P000058,Intacte,11.0116218465433
E000066,1,P000160,Intacte,44.6252544771484
E000066,1,P000236,Intacte,22.8129720545209
E000066,1,P000348,Intacte,9.12960147203556
E000066,1,P007111,Intacte,12.3144613356693
E000066,1,P007144,Intacte,17.114717098331
E000066,1,P007983,Intacte,40.3209288665353
E000067,1,P000020,Intacte,51.3121054948589
E000067,1,P000160,Intacte,44.6252544771484
E000067,1,P000348,Intacte,9.12960147203556
E000067,1,P002851,remplacer,10.8032015604234
E000067,1,P006193,remplacer,12.1863879405322
E000067,1,P007111,Intacte,12.3144613356693
E000067,1,P007624,remplacer,4.10990474598487
E000067,1,P007983,Intacte,40.3209288665353
E000068,1,P000020,Intacte,51.3121054948589
E000068,1,P000160,Intacte,44.6252544771484
E000068,1,P000168,Intacte,25.9415717510763
E000068,1,P000348,Intacte,9.12960147203556
E000068,1,P007111,Intacte,12.3144613356693
E000068,1,P007164,Intacte,8.48025874056161
E000068,1,P007983,Intacte,40.3209288665353
E000069,1,P000020,Intacte,51.3121054948589
E000069,1,P000160,Intacte,44.6252544771484
E000069,1,P000168,Intacte,25.9415717510763
E000069,1,P000348,Intacte,9.12960147203556
E000069,1,P007111,Intacte,12.3144613356693
E000069,1,P007175,Intacte,11.6777215198852
E000069,1,P007983,Intacte,40.3209288665353
E000070,1,P000020,Intacte,51.3121054948589
E000070,1,P000160,Intacte,44.6252544771484
E000070,1,P000306,Intacte,38.5974690265684
E000070,1,P000348,Intacte,9.12960147203556
E000070,1,P007111,Intacte,12.3144613356693
E000070,1,P007216,Intacte,9.69778884945307
E000070,1,P007983,Intacte,40.3209288665353
E000071,1,P000020,Intacte,51.3121054948589
E000071,1,P000160,Intacte,44.6252544771484
E000071,1,P000306,Intacte,38.5974690265684
E000071,1,P000348,Intacte,9.12960147203556
E000071,1,P007111,Intacte,12.3144613356693
E000071,1,P007322,Intacte,15.2785337647226
E000071,1,P007983,Intacte,40.3209288665353
E000072,1,P000160,Intacte,44.6252544771484
E000072,1,P000209,Intacte,9.5295838397827
E000072,1,P000308,Intacte,39.1407985664577
E000072,1,P000347,Intacte,47.6908735474847
E000072,1,P007111,Intacte,12.3144613356693
E000072,1,P007236,Intacte,5.69835782587448
E000072,1,P007983,Intacte,40.3209288665353
E000073,1,P000160,Intacte,44.6252544771484
E000073,1,P000209,Intacte,9.5295838397827
E000073,1,P000308,Intacte,39.1407985664577
E000073,1,P000347,Intacte,47.6908735474847
E000073,1,P007111,Intacte,12.3144613356693
E000073,1,P007126,Intacte,7.47640983160744
E000073,1,P007983,Intacte,40.3209288665353
E000074,1,P000160,Intacte,44.6252544771484
E000074,1,P000209,Intacte,9.5295838397827
E000074,1,P000308,Intacte,39.1407985664577
E000074,1,P000347,Intacte,47.6908735474847
E000074,1,P007111,Intacte,12.3144613356693
E000074,1,P007252,Intacte,7.78033465043456
E000074,1,P007983,Intacte,40.3209288665353
E000075,1,P000160,Intacte,44.6252544771484
E000075,1,P000277,Intacte,23.9988903150869
E000075,1,P000308,Intacte,39.1407985664577
E000075,1,P000347,Intacte,47.6908735474847
E000075,1,P007111,Intacte,12.3144613356693
E000075,1,P007171,Intacte,5.8285333068315
E000075,1,P007983,Intacte,40.3209288665353
E000076,1,P000160,Intacte,44.6252544771484
E000076,1,P000277,Intacte,23.9988903150869
E000076,1,P000308,Intacte,39.1407985664577
E000076,1,P000347,Intacte,47.6908735474847
E000076,1,P007111,Intacte,12.3144613356693
E000076,1,P007189,Intacte,7.63497180730141
E000076,1,P007983,Intacte,40.3209288665353
E000077,1,P000160,Intacte,44.6252544771484
E000077,1,P000277,Intacte,23.9988903150869
E000077,1,P000308,Intacte,39.1407985664577
E000077,1,P000347,Intacte,47.6908735474847
E000077,1,P007111,Intacte,12.3144613356693
E000077,1,P007298,Intacte,9.75094640971564
E000077,1,P007983,Intacte,40.3209288665353
E000078,1,P000160,Intacte,44.6252544771484
E000078,1,P000277,Intacte,23.9988903150869
E000078,1,P000308,Intacte,39.1407985664577
E000078,1,P000347,Intacte,47.6908735474847
E000078,1,P007111,Intacte,12.3144613356693
E000078,1,P007360,Intacte,10.9005372692426
E000078,1,P007983,Intacte,40.3209288665353
E000079,1,P000160,Intacte,44.6252544771484
E000079,1,P000277,Intacte,23.9988903150869
E000079,1,P000308,Intacte,39.1407985664577
E000079,1,P000347,Intacte,47.6908735474847
E000079,1,P007111,Intacte,12.3144613356693
E000079,1,P007308,Intacte,13.8722482104481
E000079,1,P007983,Intacte,40.3209288665353
E000080,1,P000160,Intacte,44.6252544771484
E000080,1,P000277,Intacte,23.9988903150869
E000080,1,P000308,Intacte,39.1407985664577
E000080,1,P000347,Intacte,47.6908735474847
E000080,1,P007111,Intacte,12.3144613356693
E000080,1,P007180,Intacte,18.8930472043092
E000080,1,P007983,Intacte,40.3209288665353
E000081,1,P000160,Intacte,44.6252544771484
E000081,1,P000308,Intacte,39.1407985664577
E000081,1,P000347,Intacte,47.6908735474847
E000081,1,P000360,Intacte,10.7595134110217
E000081,1,P007111,Intacte,12.3144613356693
E000081,1,P007394,Intacte,9.73274347291274
E000081,1,P007983,Intacte,40.3209288665353
E000082,1,P000181,Intacte,6.18934271279126
E000082,1,P000256,Intacte,29.4336698447574
E000082,1,P000334,Intacte,9.01673275932094
E000082,1,P000342,Intacte,46.9750777540081
E000082,1,P000394,Intacte,37.5183055134459
E000082,1,P000395,Intacte,61.6365018431784
E000082,1,P007111,Intacte,12.3144613356693
E000082,1,P007181,Intacte,18.7768484644497
E000082,1,P007982,Intacte,49.956115228201
E000083,1,P000126,Intacte,6.38951344091244
E000083,1,P000181,Intacte,6.18934271279126
E000083,1,P000231,Intacte,35.9197570336097
E000083,1,P000381,Intacte,55.0605613618661
E000083,1,P000394,Intacte,37.5183055134459
E000083,1,P000395,Intacte,61.6365018431784
E000083,1,P007111,Intacte,12.3144613356693
E000083,1,P007336,Intacte,16.0641770600637
E000083,1,P007982,Intacte,49.956115228201
E000084,1,P000126,Intacte,6.38951344091244
E000084,1,P000181,Intacte,6.18934271279126
E000084,1,P000231,Intacte,35.9197570336097
E000084,1,P000381,Intacte,55.0605613618661
E000084,1,P000394,Intacte,37.5183055134459
E000084,1,P000395,Intacte,61.6365018431784
E000084,1,P007111,Intacte,12.3144613356693
E000084,1,P007283,Intacte,18.5404955257079
E000084,1,P007982,Intacte,49.956115228201
E000085,1,P000181,Intacte,6.18934271279126
E000085,1,P000365,Intacte,16.3300457606061
E000085,1,P000394,Intacte,37.5183055134459
E000085,1,P000395,Intacte,61.6365018431784
E000085,1,P005500,remplacer,13.1420349052071
E000085,1,P007111,Intacte,12.3144613356693
E000085,1,P007447,remplacer,2.84535154473363
E000085,1,P007982,Intacte,49.956115228201
E000085,1,P007990,remplacer,18.7028610321555
E000086,1,P000181,Intacte,6.18934271279126
E000086,1,P000256,Intacte,29.4336698447574
E000086,1,P000258,Intacte,19.4513601805175
E000086,1,P000267,Intacte,25.9214277573445
E000086,1,P000334,Intacte,9.01673275932094
E000086,1,P000394,Intacte,37.5183055134459
E000086,1,P000395,Intacte,61.6365018431784
E000086,1,P007111,Intacte,12.3144613356693
E000086,1,P007388,Intacte,4.11997871598196
E000086,1,P007982,Intacte,49.956115228201
E000087,1,P000181,Intacte,6.18934271279126
E000087,1,P000256,Intacte,29.4336698447574
E000087,1,P000258,Intacte,19.4513601805175
E000087,1,P000267,Intacte,25.9214277573445
E000087,1,P000334,Intacte,9.01673275932094
E000087,1,P000394,Intacte,37.5183055134459
E000087,1,P000395,Intacte,61.6365018431784
E000087,1,P007111,Intacte,12.3144613356693
E000087,1,P007403,Intacte,4.85370297156395
E000087,1,P007982,Intacte,49.956115228201
E000088,1,P000181,Intacte,6.18934271279126
E000088,1,P000256,Intacte,29.4336698447574
E000088,1,P000258,Intacte,19.4513601805175
E000088,1,P000267,Intacte,25.9214277573445
E000088,1,P000334,Intacte,9.01673275932094
E000088,1,P000394,Intacte,37.5183055134459
E000088,1,P000395,Intacte,61.6365018431784
E000088,1,P007111,Intacte,12.3144613356693
E000088,1,P007366,Intacte,6.65870940154989
E000088,1,P007982,Intacte,49.956115228201
E000089,1,P000181,Intacte,6.18934271279126
E000089,1,P000256,Intacte,29.4336698447574
E000089,1,P000258,Intacte,19.4513601805175
E000089,1,P000267,Intacte,25.9214277573445
E000089,1,P000334,Intacte,9.01673275932094
E000089,1,P000394,Intacte,37.5183055134459
E000089,1,P000395,Intacte,61.6365018431784
E000089,1,P007111,Intacte,12.3144613356693
E000089,1,P007357,Intacte,10.7718484282402
E000089,1,P007982,Intacte,49.956115228201
E000090,1,P000078,Intacte,32.8648611927965
E000090,1,P000181,Intacte,6.18934271279126
E000090,1,P000256,Intacte,29.4336698447574
E000090,1,P000267,Intacte,25.9214277573445
E000090,1,P000334,Intacte,9.01673275932094
